Id,Dataset,Filepath,Filename,Ext,Speaker,Text,Gender,Intensity/Level,Emotion
9363,TESS,./dataset/tess\OAF_angry\OAF_bar_angry.wav,OAF_bar_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9364,TESS,./dataset/tess\OAF_angry\OAF_base_angry.wav,OAF_base_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9365,TESS,./dataset/tess\OAF_angry\OAF_bath_angry.wav,OAF_bath_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9366,TESS,./dataset/tess\OAF_angry\OAF_bean_angry.wav,OAF_bean_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9367,TESS,./dataset/tess\OAF_angry\OAF_beg_angry.wav,OAF_beg_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9368,TESS,./dataset/tess\OAF_angry\OAF_bite_angry.wav,OAF_bite_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9369,TESS,./dataset/tess\OAF_angry\OAF_boat_angry.wav,OAF_boat_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9370,TESS,./dataset/tess\OAF_angry\OAF_bone_angry.wav,OAF_bone_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9371,TESS,./dataset/tess\OAF_angry\OAF_book_angry.wav,OAF_book_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9372,TESS,./dataset/tess\OAF_angry\OAF_bought_angry.wav,OAF_bought_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9373,TESS,./dataset/tess\OAF_angry\OAF_burn_angry.wav,OAF_burn_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9374,TESS,./dataset/tess\OAF_angry\OAF_cab_angry.wav,OAF_cab_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9375,TESS,./dataset/tess\OAF_angry\OAF_calm_angry.wav,OAF_calm_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9376,TESS,./dataset/tess\OAF_angry\OAF_came_angry.wav,OAF_came_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9377,TESS,./dataset/tess\OAF_angry\OAF_cause_angry.wav,OAF_cause_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9378,TESS,./dataset/tess\OAF_angry\OAF_chain_angry.wav,OAF_chain_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9379,TESS,./dataset/tess\OAF_angry\OAF_chair_angry.wav,OAF_chair_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9380,TESS,./dataset/tess\OAF_angry\OAF_chalk_angry.wav,OAF_chalk_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9381,TESS,./dataset/tess\OAF_angry\OAF_chat_angry.wav,OAF_chat_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9382,TESS,./dataset/tess\OAF_angry\OAF_check_angry.wav,OAF_check_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9383,TESS,./dataset/tess\OAF_angry\OAF_cheek_angry.wav,OAF_cheek_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9384,TESS,./dataset/tess\OAF_angry\OAF_chief_angry.wav,OAF_chief_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9385,TESS,./dataset/tess\OAF_angry\OAF_choice_angry.wav,OAF_choice_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9386,TESS,./dataset/tess\OAF_angry\OAF_cool_angry.wav,OAF_cool_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9387,TESS,./dataset/tess\OAF_angry\OAF_dab_angry.wav,OAF_dab_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9388,TESS,./dataset/tess\OAF_angry\OAF_date_angry.wav,OAF_date_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9389,TESS,./dataset/tess\OAF_angry\OAF_dead_angry.wav,OAF_dead_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9390,TESS,./dataset/tess\OAF_angry\OAF_death_angry.wav,OAF_death_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9391,TESS,./dataset/tess\OAF_angry\OAF_deep_angry.wav,OAF_deep_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9392,TESS,./dataset/tess\OAF_angry\OAF_dime_angry.wav,OAF_dime_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9393,TESS,./dataset/tess\OAF_angry\OAF_dip_angry.wav,OAF_dip_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9394,TESS,./dataset/tess\OAF_angry\OAF_ditch_angry.wav,OAF_ditch_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9395,TESS,./dataset/tess\OAF_angry\OAF_dodge_angry.wav,OAF_dodge_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9396,TESS,./dataset/tess\OAF_angry\OAF_dog_angry.wav,OAF_dog_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9397,TESS,./dataset/tess\OAF_angry\OAF_doll_angry.wav,OAF_doll_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9398,TESS,./dataset/tess\OAF_angry\OAF_door_angry.wav,OAF_door_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9399,TESS,./dataset/tess\OAF_angry\OAF_fail_angry.wav,OAF_fail_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9400,TESS,./dataset/tess\OAF_angry\OAF_fall_angry.wav,OAF_fall_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9401,TESS,./dataset/tess\OAF_angry\OAF_far_angry.wav,OAF_far_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9402,TESS,./dataset/tess\OAF_angry\OAF_fat_angry.wav,OAF_fat_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9403,TESS,./dataset/tess\OAF_angry\OAF_fit_angry.wav,OAF_fit_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9404,TESS,./dataset/tess\OAF_angry\OAF_five_angry.wav,OAF_five_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9405,TESS,./dataset/tess\OAF_angry\OAF_food_angry.wav,OAF_food_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9406,TESS,./dataset/tess\OAF_angry\OAF_gap_angry.wav,OAF_gap_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9407,TESS,./dataset/tess\OAF_angry\OAF_gas_angry.wav,OAF_gas_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9408,TESS,./dataset/tess\OAF_angry\OAF_gaze_angry.wav,OAF_gaze_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9409,TESS,./dataset/tess\OAF_angry\OAF_germ_angry.wav,OAF_germ_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9410,TESS,./dataset/tess\OAF_angry\OAF_get_angry.wav,OAF_get_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9411,TESS,./dataset/tess\OAF_angry\OAF_gin_angry.wav,OAF_gin_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9412,TESS,./dataset/tess\OAF_angry\OAF_goal_angry.wav,OAF_goal_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9413,TESS,./dataset/tess\OAF_angry\OAF_good_angry.wav,OAF_good_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9414,TESS,./dataset/tess\OAF_angry\OAF_goose_angry.wav,OAF_goose_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9415,TESS,./dataset/tess\OAF_angry\OAF_gun_angry.wav,OAF_gun_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9416,TESS,./dataset/tess\OAF_angry\OAF_half_angry.wav,OAF_half_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9417,TESS,./dataset/tess\OAF_angry\OAF_hall_angry.wav,OAF_hall_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9418,TESS,./dataset/tess\OAF_angry\OAF_hash_angry.wav,OAF_hash_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9419,TESS,./dataset/tess\OAF_angry\OAF_hate_angry.wav,OAF_hate_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9420,TESS,./dataset/tess\OAF_angry\OAF_have_angry.wav,OAF_have_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9421,TESS,./dataset/tess\OAF_angry\OAF_haze_angry.wav,OAF_haze_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9422,TESS,./dataset/tess\OAF_angry\OAF_hire_angry.wav,OAF_hire_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9423,TESS,./dataset/tess\OAF_angry\OAF_hit_angry.wav,OAF_hit_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9424,TESS,./dataset/tess\OAF_angry\OAF_hole_angry.wav,OAF_hole_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9425,TESS,./dataset/tess\OAF_angry\OAF_home_angry.wav,OAF_home_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9426,TESS,./dataset/tess\OAF_angry\OAF_hurl_angry.wav,OAF_hurl_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9427,TESS,./dataset/tess\OAF_angry\OAF_hush_angry.wav,OAF_hush_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9428,TESS,./dataset/tess\OAF_angry\OAF_jail_angry.wav,OAF_jail_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9429,TESS,./dataset/tess\OAF_angry\OAF_jar_angry.wav,OAF_jar_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9430,TESS,./dataset/tess\OAF_angry\OAF_join_angry.wav,OAF_join_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9431,TESS,./dataset/tess\OAF_angry\OAF_judge_angry.wav,OAF_judge_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9432,TESS,./dataset/tess\OAF_angry\OAF_jug_angry.wav,OAF_jug_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9433,TESS,./dataset/tess\OAF_angry\OAF_juice_angry.wav,OAF_juice_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9434,TESS,./dataset/tess\OAF_angry\OAF_keen_angry.wav,OAF_keen_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9435,TESS,./dataset/tess\OAF_angry\OAF_keep_angry.wav,OAF_keep_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9436,TESS,./dataset/tess\OAF_angry\OAF_keg_angry.wav,OAF_keg_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9437,TESS,./dataset/tess\OAF_angry\OAF_kick_angry.wav,OAF_kick_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9438,TESS,./dataset/tess\OAF_angry\OAF_kill_angry.wav,OAF_kill_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9439,TESS,./dataset/tess\OAF_angry\OAF_king_angry.wav,OAF_king_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9440,TESS,./dataset/tess\OAF_angry\OAF_kite_angry.wav,OAF_kite_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9441,TESS,./dataset/tess\OAF_angry\OAF_knock_angry.wav,OAF_knock_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9442,TESS,./dataset/tess\OAF_angry\OAF_late_angry.wav,OAF_late_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9443,TESS,./dataset/tess\OAF_angry\OAF_laud_angry.wav,OAF_laud_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9444,TESS,./dataset/tess\OAF_angry\OAF_lean_angry.wav,OAF_lean_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9445,TESS,./dataset/tess\OAF_angry\OAF_learn_angry.wav,OAF_learn_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9446,TESS,./dataset/tess\OAF_angry\OAF_lease_angry.wav,OAF_lease_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9447,TESS,./dataset/tess\OAF_angry\OAF_lid_angry.wav,OAF_lid_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9448,TESS,./dataset/tess\OAF_angry\OAF_life_angry.wav,OAF_life_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9449,TESS,./dataset/tess\OAF_angry\OAF_limb_angry.wav,OAF_limb_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9450,TESS,./dataset/tess\OAF_angry\OAF_live_angry.wav,OAF_live_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9451,TESS,./dataset/tess\OAF_angry\OAF_loaf_angry.wav,OAF_loaf_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9452,TESS,./dataset/tess\OAF_angry\OAF_long_angry.wav,OAF_long_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9453,TESS,./dataset/tess\OAF_angry\OAF_lore_angry.wav,OAF_lore_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9454,TESS,./dataset/tess\OAF_angry\OAF_lose_angry.wav,OAF_lose_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9455,TESS,./dataset/tess\OAF_angry\OAF_lot_angry.wav,OAF_lot_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9456,TESS,./dataset/tess\OAF_angry\OAF_love_angry.wav,OAF_love_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9457,TESS,./dataset/tess\OAF_angry\OAF_luck_angry.wav,OAF_luck_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9458,TESS,./dataset/tess\OAF_angry\OAF_make_angry.wav,OAF_make_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9459,TESS,./dataset/tess\OAF_angry\OAF_match_angry.wav,OAF_match_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9460,TESS,./dataset/tess\OAF_angry\OAF_merge_angry.wav,OAF_merge_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9461,TESS,./dataset/tess\OAF_angry\OAF_mess_angry.wav,OAF_mess_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9462,TESS,./dataset/tess\OAF_angry\OAF_met_angry.wav,OAF_met_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9463,TESS,./dataset/tess\OAF_angry\OAF_mill_angry.wav,OAF_mill_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9464,TESS,./dataset/tess\OAF_angry\OAF_mob_angry.wav,OAF_mob_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9465,TESS,./dataset/tess\OAF_angry\OAF_mode_angry.wav,OAF_mode_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9466,TESS,./dataset/tess\OAF_angry\OAF_mood_angry.wav,OAF_mood_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9467,TESS,./dataset/tess\OAF_angry\OAF_moon_angry.wav,OAF_moon_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9468,TESS,./dataset/tess\OAF_angry\OAF_mop_angry.wav,OAF_mop_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9469,TESS,./dataset/tess\OAF_angry\OAF_mouse_angry.wav,OAF_mouse_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9470,TESS,./dataset/tess\OAF_angry\OAF_nag_angry.wav,OAF_nag_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9471,TESS,./dataset/tess\OAF_angry\OAF_name_angry.wav,OAF_name_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9472,TESS,./dataset/tess\OAF_angry\OAF_near_angry.wav,OAF_near_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9473,TESS,./dataset/tess\OAF_angry\OAF_neat_angry.wav,OAF_neat_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9474,TESS,./dataset/tess\OAF_angry\OAF_nice_angry.wav,OAF_nice_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9475,TESS,./dataset/tess\OAF_angry\OAF_note_angry.wav,OAF_note_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9476,TESS,./dataset/tess\OAF_angry\OAF_numb_angry.wav,OAF_numb_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9477,TESS,./dataset/tess\OAF_angry\OAF_pad_angry.wav,OAF_pad_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9478,TESS,./dataset/tess\OAF_angry\OAF_page_angry.wav,OAF_page_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9479,TESS,./dataset/tess\OAF_angry\OAF_pain_angry.wav,OAF_pain_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9480,TESS,./dataset/tess\OAF_angry\OAF_pass_angry.wav,OAF_pass_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9481,TESS,./dataset/tess\OAF_angry\OAF_pearl_angry.wav,OAF_pearl_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9482,TESS,./dataset/tess\OAF_angry\OAF_peg_angry.wav,OAF_peg_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9483,TESS,./dataset/tess\OAF_angry\OAF_perch_angry.wav,OAF_perch_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9484,TESS,./dataset/tess\OAF_angry\OAF_phone_angry.wav,OAF_phone_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9485,TESS,./dataset/tess\OAF_angry\OAF_pick_angry.wav,OAF_pick_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9486,TESS,./dataset/tess\OAF_angry\OAF_pike_angry.wav,OAF_pike_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9487,TESS,./dataset/tess\OAF_angry\OAF_pole_angry.wav,OAF_pole_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9488,TESS,./dataset/tess\OAF_angry\OAF_pool_angry.wav,OAF_pool_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9489,TESS,./dataset/tess\OAF_angry\OAF_puff_angry.wav,OAF_puff_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9490,TESS,./dataset/tess\OAF_angry\OAF_rag_angry.wav,OAF_rag_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9491,TESS,./dataset/tess\OAF_angry\OAF_raid_angry.wav,OAF_raid_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9492,TESS,./dataset/tess\OAF_angry\OAF_rain_angry.wav,OAF_rain_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9493,TESS,./dataset/tess\OAF_angry\OAF_raise_angry.wav,OAF_raise_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9494,TESS,./dataset/tess\OAF_angry\OAF_rat_angry.wav,OAF_rat_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9495,TESS,./dataset/tess\OAF_angry\OAF_reach_angry.wav,OAF_reach_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9496,TESS,./dataset/tess\OAF_angry\OAF_read_angry.wav,OAF_read_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9497,TESS,./dataset/tess\OAF_angry\OAF_red_angry.wav,OAF_red_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9498,TESS,./dataset/tess\OAF_angry\OAF_ring_angry.wav,OAF_ring_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9499,TESS,./dataset/tess\OAF_angry\OAF_ripe_angry.wav,OAF_ripe_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9500,TESS,./dataset/tess\OAF_angry\OAF_road_angry.wav,OAF_road_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9501,TESS,./dataset/tess\OAF_angry\OAF_room_angry.wav,OAF_room_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9502,TESS,./dataset/tess\OAF_angry\OAF_rose_angry.wav,OAF_rose_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9503,TESS,./dataset/tess\OAF_angry\OAF_rot_angry.wav,OAF_rot_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9504,TESS,./dataset/tess\OAF_angry\OAF_rough_angry.wav,OAF_rough_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9505,TESS,./dataset/tess\OAF_angry\OAF_rush_angry.wav,OAF_rush_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9506,TESS,./dataset/tess\OAF_angry\OAF_said_angry.wav,OAF_said_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9507,TESS,./dataset/tess\OAF_angry\OAF_sail_angry.wav,OAF_sail_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9508,TESS,./dataset/tess\OAF_angry\OAF_search_angry.wav,OAF_search_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9509,TESS,./dataset/tess\OAF_angry\OAF_seize_angry.wav,OAF_seize_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9510,TESS,./dataset/tess\OAF_angry\OAF_sell_angry.wav,OAF_sell_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9511,TESS,./dataset/tess\OAF_angry\OAF_shack_angry.wav,OAF_shack_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9512,TESS,./dataset/tess\OAF_angry\OAF_shall_angry.wav,OAF_shall_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9513,TESS,./dataset/tess\OAF_angry\OAF_shawl_angry.wav,OAF_shawl_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9514,TESS,./dataset/tess\OAF_angry\OAF_sheep_angry.wav,OAF_sheep_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9515,TESS,./dataset/tess\OAF_angry\OAF_shirt_angry.wav,OAF_shirt_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9516,TESS,./dataset/tess\OAF_angry\OAF_should_angry.wav,OAF_should_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9517,TESS,./dataset/tess\OAF_angry\OAF_shout_angry.wav,OAF_shout_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9518,TESS,./dataset/tess\OAF_angry\OAF_size_angry.wav,OAF_size_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9519,TESS,./dataset/tess\OAF_angry\OAF_soap_angry.wav,OAF_soap_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9520,TESS,./dataset/tess\OAF_angry\OAF_soup_angry.wav,OAF_soup_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9521,TESS,./dataset/tess\OAF_angry\OAF_sour_angry.wav,OAF_sour_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9522,TESS,./dataset/tess\OAF_angry\OAF_south_angry.wav,OAF_south_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9523,TESS,./dataset/tess\OAF_angry\OAF_sub_angry.wav,OAF_sub_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9524,TESS,./dataset/tess\OAF_angry\OAF_such_angry.wav,OAF_such_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9525,TESS,./dataset/tess\OAF_angry\OAF_sure_angry.wav,OAF_sure_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9526,TESS,./dataset/tess\OAF_angry\OAF_take_angry.wav,OAF_take_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9527,TESS,./dataset/tess\OAF_angry\OAF_talk_angry.wav,OAF_talk_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9528,TESS,./dataset/tess\OAF_angry\OAF_tape_angry.wav,OAF_tape_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9529,TESS,./dataset/tess\OAF_angry\OAF_team_angry.wav,OAF_team_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9530,TESS,./dataset/tess\OAF_angry\OAF_tell_angry.wav,OAF_tell_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9531,TESS,./dataset/tess\OAF_angry\OAF_thin_angry.wav,OAF_thin_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9532,TESS,./dataset/tess\OAF_angry\OAF_third_angry.wav,OAF_third_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9533,TESS,./dataset/tess\OAF_angry\OAF_thought_angry.wav,OAF_thought_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9534,TESS,./dataset/tess\OAF_angry\OAF_thumb_angry.wav,OAF_thumb_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9535,TESS,./dataset/tess\OAF_angry\OAF_time_angry.wav,OAF_time_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9536,TESS,./dataset/tess\OAF_angry\OAF_tip_angry.wav,OAF_tip_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9537,TESS,./dataset/tess\OAF_angry\OAF_tire_angry.wav,OAF_tire_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9538,TESS,./dataset/tess\OAF_angry\OAF_ton_angry.wav,OAF_ton_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9539,TESS,./dataset/tess\OAF_angry\OAF_tool_angry.wav,OAF_tool_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9540,TESS,./dataset/tess\OAF_angry\OAF_tough_angry.wav,OAF_tough_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9541,TESS,./dataset/tess\OAF_angry\OAF_turn_angry.wav,OAF_turn_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9542,TESS,./dataset/tess\OAF_angry\OAF_vine_angry.wav,OAF_vine_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9543,TESS,./dataset/tess\OAF_angry\OAF_voice_angry.wav,OAF_voice_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9544,TESS,./dataset/tess\OAF_angry\OAF_void_angry.wav,OAF_void_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9545,TESS,./dataset/tess\OAF_angry\OAF_vote_angry.wav,OAF_vote_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9546,TESS,./dataset/tess\OAF_angry\OAF_wag_angry.wav,OAF_wag_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9547,TESS,./dataset/tess\OAF_angry\OAF_walk_angry.wav,OAF_walk_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9548,TESS,./dataset/tess\OAF_angry\OAF_wash_angry.wav,OAF_wash_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9549,TESS,./dataset/tess\OAF_angry\OAF_week_angry.wav,OAF_week_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9550,TESS,./dataset/tess\OAF_angry\OAF_wheat_angry.wav,OAF_wheat_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9551,TESS,./dataset/tess\OAF_angry\OAF_when_angry.wav,OAF_when_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
